0.053197,0.088662,0.099718,0.058621,-0.0045895,-0.056952,-0.071764,,
0.046104,-0.037134,-0.089496,-0.084906,-0.038594,0.025451,0.04068,,
0.064254,0.063002,-0.0043809,-0.035882,-0.023991,0.0052154,0.030249,,
0.014603,0.054449,0.10765,0.13372,0.11265,0.082403,0.086993,,
0.0085278,0.42355,0.012995,-0.26518,0.23716,0.59086,-0.092994,,
-0.11046,0.21563,0.079999,-0.31797,0.023147,0.17746,0.099898,,
-0.029644,0.11939,0.062538,-0.14863,0.14132,0.19817,0.10924,,
